dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,500,IForest,0.008,4,random,False,0.5160137457044673
1_ALOI,500,IForest,0.008,0,uncertainty,True,0.5248109965635739
1_ALOI,500,IForest,0.008,1,uncertainty,True,0.5447422680412372
1_ALOI,500,IForest,0.008,2,uncertainty,True,0.4287972508591066
1_ALOI,500,IForest,0.008,3,uncertainty,True,0.4323024054982818
1_ALOI,500,IForest,0.008,4,uncertainty,True,0.5138144329896908
1_ALOI,500,IForest,0.008,0,uncertainty,False,0.5370446735395189
1_ALOI,500,IForest,0.008,1,uncertainty,False,0.5595876288659793
1_ALOI,500,IForest,0.008,2,uncertainty,False,0.4747079037800687
1_ALOI,499,IForest,0.008,3,uncertainty,False,0.406872852233677
1_ALOI,500,IForest,0.008,4,uncertainty,False,0.5066666666666666
1_ALOI,500,IForest,0.008,0,anomalous,True,0.5406185567010309
1_ALOI,500,IForest,0.008,1,anomalous,True,0.5451546391752577
1_ALOI,500,IForest,0.008,2,anomalous,True,0.44556701030927837
1_ALOI,500,IForest,0.008,3,anomalous,True,0.3996563573883162
1_ALOI,500,IForest,0.008,4,anomalous,True,0.5014432989690722
1_ALOI,500,IForest,0.008,0,anomalous,False,0.567491408934708
1_ALOI,500,IForest,0.008,1,anomalous,False,0.5352577319587628
1_ALOI,500,IForest,0.008,2,anomalous,False,0.4482474226804124
1_ALOI,500,IForest,0.008,3,anomalous,False,0.4301030927835051
1_ALOI,500,IForest,0.008,4,anomalous,False,0.5274226804123712
1_ALOI,40,IForest,0.008,0,clusters,True,0.45395189003436426
1_ALOI,500,IForest,0.008,1,clusters,True,0.5536769759450171
1_ALOI,500,IForest,0.008,2,clusters,True,0.4380068728522336
1_ALOI,500,IForest,0.008,3,clusters,True,0.4175945017182131
1_ALOI,498,IForest,0.008,4,clusters,True,0.5186254295532646
1_ALOI,499,IForest,0.008,0,clusters,False,0.5200687285223368
1_ALOI,500,IForest,0.008,1,clusters,False,0.5314089347079038
1_ALOI,500,IForest,0.008,2,clusters,False,0.4242611683848797
1_ALOI,500,IForest,0.008,3,clusters,False,0.43560137457044673
1_ALOI,498,IForest,0.008,4,clusters,False,0.5314089347079037
1_ALOI,500,IForest,0.01,0,random,True,0.5564948453608247
1_ALOI,500,IForest,0.01,1,random,True,0.5485910652920963
1_ALOI,500,IForest,0.01,2,random,True,0.4336082474226804
1_ALOI,500,IForest,0.01,3,random,True,0.42735395189003433
1_ALOI,500,IForest,0.01,4,random,True,0.5171134020618556
1_ALOI,500,IForest,0.01,0,random,False,0.5378694158075602
1_ALOI,500,IForest,0.01,1,random,False,0.5501030927835051
1_ALOI,500,IForest,0.01,2,random,False,0.44206185567010303
1_ALOI,500,IForest,0.01,3,random,False,0.41017182130584195
1_ALOI,500,IForest,0.01,4,random,False,0.5283848797250859
1_ALOI,500,IForest,0.01,0,uncertainty,True,0.520274914089347
1_ALOI,480,IForest,0.01,1,uncertainty,True,0.5417182130584193
1_ALOI,500,IForest,0.01,2,uncertainty,True,0.45209621993127147
1_ALOI,474,IForest,0.01,3,uncertainty,True,0.4030240549828179
1_ALOI,500,IForest,0.01,4,uncertainty,True,0.5196563573883162
1_ALOI,499,IForest,0.01,0,uncertainty,False,0.5499656357388316
1_ALOI,500,IForest,0.01,1,uncertainty,False,0.5454295532646048
1_ALOI,500,IForest,0.01,2,uncertainty,False,0.4570446735395189
1_ALOI,500,IForest,0.01,3,uncertainty,False,0.43752577319587627
1_ALOI,500,IForest,0.01,4,uncertainty,False,0.5081786941580756
1_ALOI,500,IForest,0.01,0,anomalous,True,0.5342955326460481
1_ALOI,500,IForest,0.01,1,anomalous,True,0.5380068728522337
1_ALOI,500,IForest,0.01,2,anomalous,True,0.428384879725086
