dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
28_pendigits,500,IForest,0.01,4,uncertainty,False,0.9637479085331846
28_pendigits,210,IForest,0.01,0,anomalous,True,0.9944227551589515
28_pendigits,373,IForest,0.01,1,anomalous,True,0.9578210382513661
28_pendigits,433,IForest,0.01,2,anomalous,True,0.9804796430563302
28_pendigits,376,IForest,0.01,3,anomalous,True,0.952221602528351
28_pendigits,322,IForest,0.01,4,anomalous,True,0.9488752556237219
28_pendigits,497,IForest,0.01,0,anomalous,False,0.983640081799591
28_pendigits,497,IForest,0.01,1,anomalous,False,0.9680669398907105
28_pendigits,497,IForest,0.01,2,anomalous,False,0.9648633575013943
28_pendigits,497,IForest,0.01,3,anomalous,False,0.9377207659416249
28_pendigits,497,IForest,0.01,4,anomalous,False,0.9488752556237219
28_pendigits,500,IForest,0.01,0,clusters,True,0.9860568878973788
28_pendigits,500,IForest,0.01,1,clusters,True,0.9523565573770492
28_pendigits,500,IForest,0.01,2,clusters,True,0.9717419594720209
28_pendigits,500,IForest,0.01,3,clusters,True,0.9373489496188883
28_pendigits,500,IForest,0.01,4,clusters,True,0.9366053169734152
28_pendigits,500,IForest,0.01,0,clusters,False,0.9702546941810746
28_pendigits,500,IForest,0.01,1,clusters,False,0.9673838797814208
28_pendigits,500,IForest,0.01,2,clusters,False,0.9507343372374047
28_pendigits,500,IForest,0.01,3,clusters,False,0.9141104294478527
28_pendigits,500,IForest,0.01,4,clusters,False,0.9589142963376092
28_pendigits,500,IForest,0.013,0,random,True,0.9788064696040156
28_pendigits,500,IForest,0.013,1,random,True,0.9692622950819672
28_pendigits,500,IForest,0.013,2,random,True,0.9630042758877114
28_pendigits,500,IForest,0.013,3,random,True,0.9180145008365868
28_pendigits,485,IForest,0.013,4,random,True,0.9613311024353969
28_pendigits,500,IForest,0.013,0,random,False,0.96858152072876
28_pendigits,500,IForest,0.013,1,random,False,0.9637978142076503
28_pendigits,500,IForest,0.013,2,random,False,0.9696969696969697
28_pendigits,500,IForest,0.013,3,random,False,0.9468302658486707
28_pendigits,499,IForest,0.013,4,random,False,0.9485034393009852
28_pendigits,500,IForest,0.013,0,uncertainty,True,0.9743446737311767
28_pendigits,500,IForest,0.013,1,uncertainty,True,0.9585040983606558
28_pendigits,500,IForest,0.013,2,uncertainty,True,0.9747164900539134
28_pendigits,500,IForest,0.013,3,uncertainty,True,0.9111358988659602
28_pendigits,383,IForest,0.013,4,uncertainty,True,0.9713701431492843
28_pendigits,498,IForest,0.013,0,uncertainty,False,0.9812232757018032
28_pendigits,499,IForest,0.013,1,uncertainty,False,0.9583333333333333
28_pendigits,498,IForest,0.013,2,uncertainty,False,0.9336307863915225
28_pendigits,498,IForest,0.013,3,uncertainty,False,0.9330730619074177
28_pendigits,499,IForest,0.013,4,uncertainty,False,0.9427402862985685
28_pendigits,325,IForest,0.013,0,anomalous,True,0.9916341327384272
28_pendigits,246,IForest,0.013,1,anomalous,True,0.9468920765027323
28_pendigits,250,IForest,0.013,2,anomalous,True,0.9750883063766499
28_pendigits,194,IForest,0.013,3,anomalous,True,0.9682097044060234
28_pendigits,455,IForest,0.013,4,anomalous,True,0.9665365309537088
28_pendigits,497,IForest,0.013,0,anomalous,False,0.977133296151701
28_pendigits,497,IForest,0.013,1,anomalous,False,0.9738729508196721
28_pendigits,498,IForest,0.013,2,anomalous,False,0.9613311024353969
28_pendigits,498,IForest,0.013,3,anomalous,False,0.9168990518683771
28_pendigits,497,IForest,0.013,4,anomalous,False,0.9551961331102437
28_pendigits,500,IForest,0.013,0,clusters,True,0.9399516638780443
28_pendigits,500,IForest,0.013,1,clusters,True,0.962431693989071
28_pendigits,500,IForest,0.013,2,clusters,True,0.96858152072876
28_pendigits,500,IForest,0.013,3,clusters,True,0.9334448782301543
28_pendigits,500,IForest,0.013,4,clusters,True,0.9445993679122513
28_pendigits,500,IForest,0.013,0,clusters,False,0.9780628369585425
28_pendigits,500,IForest,0.013,1,clusters,False,0.9503073770491803
28_pendigits,500,IForest,0.013,2,clusters,False,0.9722996839561256
28_pendigits,500,IForest,0.013,3,clusters,False,0.9371630414575198
28_pendigits,500,IForest,0.013,4,clusters,False,0.9574270310466629
28_pendigits,452,IForest,0.02,0,random,True,0.9702546941810746
28_pendigits,500,IForest,0.02,1,random,True,0.9499658469945355
28_pendigits,500,IForest,0.02,2,random,True,0.9685815207287599
28_pendigits,500,IForest,0.02,3,random,True,0.9012827663134412
28_pendigits,496,IForest,0.02,4,random,True,0.9576129392080313
28_pendigits,499,IForest,0.02,0,random,False,0.9786205614426473
28_pendigits,500,IForest,0.02,1,random,False,0.9571379781420765
28_pendigits,500,IForest,0.02,2,random,False,0.965978806469604
28_pendigits,500,IForest,0.02,3,random,False,0.9131808886410113
28_pendigits,499,IForest,0.02,4,random,False,0.9382784904257297
28_pendigits,404,IForest,0.02,0,uncertainty,True,0.9949804796430564
28_pendigits,500,IForest,0.02,1,uncertainty,True,0.9716530054644809
28_pendigits,500,IForest,0.02,2,uncertainty,True,0.9455289087190928
28_pendigits,401,IForest,0.02,3,uncertainty,True,0.980293734894962
28_pendigits,466,IForest,0.02,4,uncertainty,True,0.9860568878973788
28_pendigits,500,IForest,0.02,0,uncertainty,False,0.9698828778583379
28_pendigits,498,IForest,0.02,1,uncertainty,False,0.975068306010929
28_pendigits,499,IForest,0.02,2,uncertainty,False,0.9717419594720209
28_pendigits,498,IForest,0.02,3,uncertainty,False,0.9656069901468675
28_pendigits,500,IForest,0.02,4,uncertainty,False,0.9672801635991821
28_pendigits,386,IForest,0.02,0,anomalous,True,0.9923777653839004
28_pendigits,389,IForest,0.02,1,anomalous,True,0.9685792349726775
28_pendigits,412,IForest,0.02,2,anomalous,True,0.9760178471834914
28_pendigits,446,IForest,0.02,3,anomalous,True,0.9654210819854991
28_pendigits,458,IForest,0.02,4,anomalous,True,0.9695110615356014
28_pendigits,497,IForest,0.02,0,anomalous,False,0.9854991634132739
28_pendigits,495,IForest,0.02,1,anomalous,False,0.9672131147540983
28_pendigits,495,IForest,0.02,2,anomalous,False,0.9591002044989775
28_pendigits,497,IForest,0.02,3,anomalous,False,0.8897564603086076
28_pendigits,495,IForest,0.02,4,anomalous,False,0.9698828778583379
28_pendigits,500,IForest,0.02,0,clusters,True,0.9591002044989775
28_pendigits,500,IForest,0.02,1,clusters,True,0.9735314207650273
28_pendigits,500,IForest,0.02,2,clusters,True,0.9607733779512921
28_pendigits,500,IForest,0.02,3,clusters,True,0.928053541550474
28_pendigits,487,IForest,0.02,4,clusters,True,0.958728388176241
28_pendigits,500,IForest,0.02,0,clusters,False,0.9650492656627626
28_pendigits,500,IForest,0.02,1,clusters,False,0.9738729508196722
28_pendigits,500,IForest,0.02,2,clusters,False,0.9596579289830823
28_pendigits,500,IForest,0.02,3,clusters,False,0.9360475924893102
28_pendigits,499,IForest,0.02,4,clusters,False,0.9351180516824689
28_pendigits,452,IForest,0.03,0,random,True,0.9691392452128649
28_pendigits,500,IForest,0.03,1,random,True,0.9620901639344263
28_pendigits,500,IForest,0.03,2,random,True,0.9602156534671873
28_pendigits,500,IForest,0.03,3,random,True,0.9092768172522774
28_pendigits,496,IForest,0.03,4,random,True,0.9691392452128649
28_pendigits,499,IForest,0.03,0,random,False,0.9698828778583379
28_pendigits,500,IForest,0.03,1,random,False,0.9655054644808744
28_pendigits,500,IForest,0.03,2,random,False,0.9661647146309722
28_pendigits,500,IForest,0.03,3,random,False,0.9436698271054099
28_pendigits,499,IForest,0.03,4,random,False,0.9505484290760364
28_pendigits,419,IForest,0.03,0,uncertainty,True,0.9970254694181074
28_pendigits,486,IForest,0.03,1,uncertainty,True,0.98650956284153
28_pendigits,434,IForest,0.03,2,uncertainty,True,0.96207473508087
28_pendigits,474,IForest,0.03,3,uncertainty,True,0.9613311024353969
28_pendigits,477,IForest,0.03,4,uncertainty,True,0.9827105409927496
28_pendigits,499,IForest,0.03,0,uncertainty,False,0.9752742145380182
28_pendigits,500,IForest,0.03,1,uncertainty,False,0.9552595628415301
28_pendigits,500,IForest,0.03,2,uncertainty,False,0.96207473508087
28_pendigits,499,IForest,0.03,3,uncertainty,False,0.9646774493400261
28_pendigits,498,IForest,0.03,4,uncertainty,False,0.9754601226993865
28_pendigits,420,IForest,0.03,0,anomalous,True,0.9899609592861126
28_pendigits,437,IForest,0.03,1,anomalous,True,0.9796789617486339
28_pendigits,471,IForest,0.03,2,anomalous,True,0.97508830637665
28_pendigits,385,IForest,0.03,3,anomalous,True,0.960773377951292
28_pendigits,479,IForest,0.03,4,anomalous,True,0.982338724670013
28_pendigits,496,IForest,0.03,0,anomalous,False,0.9743446737311768
28_pendigits,495,IForest,0.03,1,anomalous,False,0.9737021857923498
28_pendigits,494,IForest,0.03,2,anomalous,False,0.9730433166015988
28_pendigits,497,IForest,0.03,3,anomalous,False,0.9447852760736196
28_pendigits,493,IForest,0.03,4,anomalous,False,0.9598438371444507
